Year,COUNTY,MONTH,FEL_BEGINNING_CASELOAD,FEL_REC_COURT,FEL_REC_REINSTATED,FEL_REC_OTHER,FEL_RMVD_TERMINATED,FEL_RMVD_REVOKED,FEL_RMVD_OTHER,FEL_ENDING_CASELOAD,MISD_BEGINNING_CASELOAD,MISD_REC_COURT,MISD_REC_REINSTATED,MISD_REC_OTHER,MISD_RMVD_TERMINATED,MISD_RMVD_REVOKED,MISD_RMVD_OTHER,MISD_ENDING_CASELOAD,FEL_REC_TOTAL,FEL_RMVD_TOTAL,MISD_REC_TOTAL,MISD_RMVD_TOTAL,ALL_RMVD_OTHER,ALL_RMVD_REVOKED,ALL_RMVD_TERM,ALL_RMVD_TOTAL,ALL_REC_OTHER,ALL_REC_REINST,ALL_REC_COURT,ALL_REC_TOTAL
2007,San Bernardino County,August,22786,448,181,8,395,597,0,22431,3722,64,19,1,318,46,1,3441,637,992,84,365,1,643,713,1357,9,200,512,721
2007,San Bernardino County,September,22798,382,148,9,322,472,0,22543,3638,58,19,1,229,36,0,3451,539,794,78,265,0,508,551,1059,10,167,440,617
2007,San Bernardino County,October,22834,508,160,9,345,556,0,22610,3512,33,13,2,238,69,1,3252,677,901,48,308,1,625,583,1209,11,173,541,725
2007,San Bernardino County,November,23040,409,125,1,338,440,0,22797,3368,17,21,0,165,48,0,3193,535,778,38,213,0,488,503,991,1,146,426,573
2007,San Bernardino County,December,23022,373,148,4,248,458,0,22841,3263,39,13,0,203,43,0,3069,525,706,52,246,0,501,451,952,4,161,412,577
2007,San Diego County,January,17107,563,210,0,305,289,10,17276,1278,80,19,0,25,59,0,1293,773,604,99,84,10,348,330,688,0,229,643,872
2007,San Diego County,February,17276,465,135,0,278,278,6,17314,1293,70,18,0,26,55,2,1298,600,562,88,83,8,333,304,645,0,153,535,688
2007,San Diego County,March,17314,504,177,0,334,267,2,17392,1298,60,23,0,36,62,0,1283,681,603,83,98,2,329,370,701,0,200,564,764
2007,San Diego County,April,17392,505,171,0,342,307,4,17415,1283,56,21,0,29,51,0,1280,676,653,77,80,4,358,371,733,0,192,561,753
2007,San Diego County,May,17415,520,162,0,338,295,8,17456,1280,88,26,0,38,52,1,1303,682,641,114,91,9,347,376,732,0,188,608,796
2007,San Diego County,June,17456,539,130,0,339,268,5,17513,1303,71,16,0,31,49,0,1310,669,612,87,80,5,317,370,692,0,146,610,756
2007,San Diego County,July,17513,497,131,0,277,253,2,17609,1310,60,25,0,25,40,0,1330,628,532,85,65,2,293,302,597,0,156,557,713
2007,San Diego County,August,17609,388,126,0,319,316,3,17485,1330,50,15,0,35,58,0,1302,514,638,65,93,3,374,354,731,0,141,438,579
2007,San Diego County,September,17512,376,126,0,355,245,4,17410,1293,41,18,0,32,61,1,1258,502,604,59,94,5,306,387,698,0,144,417,561
2007,San Diego County,October,17396,299,109,0,308,217,2,17277,1252,40,15,0,21,39,1,1246,408,527,55,61,3,256,329,588,0,124,339,463
2007,San Diego County,November,17372,289,109,0,269,289,3,17209,1251,33,13,0,20,45,1,1231,398,561,46,66,4,334,289,627,0,122,322,444
2007,San Diego County,December,17256,336,127,0,289,231,7,17192,1221,46,13,0,25,42,0,1213,463,527,59,67,7,273,314,594,0,140,382,522
2007,San Francisco County,January,7184,125,37,72,81,47,19,7271,1205,29,9,24,35,6,8,1218,234,147,62,49,27,53,116,196,96,46,154,296
2007,San Francisco County,February,7271,118,30,4,45,42,31,7305,1218,25,1,1,24,4,6,1211,152,118,27,34,37,46,69,152,5,31,143,179
2007,San Francisco County,March,7305,181,26,51,72,31,47,7413,1211,35,2,1,31,11,74,1133,258,150,38,116,121,42,103,266,52,28,216,296
2007,San Francisco County,April,7413,192,72,88,83,53,161,7468,1133,34,1,7,34,11,13,1117,352,297,42,58,174,64,117,355,95,73,226,394
2007,San Francisco County,May,7468,157,30,46,54,68,124,7455,1117,22,4,47,31,14,41,1104,233,246,73,86,165,82,85,332,93,34,179,306
2007,San Francisco County,June,7455,139,9,171,64,31,125,7554,1104,30,1,2,34,5,8,1090,319,220,33,47,133,36,98,267,173,10,169,352
2007,San Francisco County,July,7554,128,10,194,76,11,109,7690,1090,33,2,7,29,1,1,1101,332,196,42,31,110,12,105,227,201,12,161,374
2007,San Francisco County,August,7690,73,5,56,62,14,53,7695,1101,35,1,0,25,2,12,1098,134,129,36,39,65,16,87,168,56,6,108,170
2007,San Francisco County,September,7695,172,17,62,106,23,121,7696,1098,21,1,20,18,6,15,1101,251,250,42,39,136,29,124,289,82,18,193,293
2007,San Francisco County,October,7696,250,29,38,120,23,52,7818,1101,17,0,0,32,3,18,1065,317,195,17,53,70,26,152,248,38,29,267,334
2007,San Francisco County,November,7818,179,8,6,45,27,64,7875,1065,26,0,0,18,2,9,1062,193,136,26,29,73,29,63,165,6,8,205,219
2007,San Francisco County,December,7875,146,31,6,106,39,102,7811,1062,21,2,2,21,0,2,1064,183,247,25,23,104,39,127,270,8,33,167,208
2007,San Joaquin County,January,4891,154,225,60,104,112,21,5093,6198,209,274,10,136,85,11,6459,439,237,493,232,32,197,240,469,70,499,363,932
2007,San Joaquin County,February,4773,135,161,41,81,106,28,4895,6223,132,214,4,105,80,4,6384,337,215,350,189,32,186,186,404,45,375,267,687
2007,San Joaquin County,March,4895,188,286,31,47,135,7,5211,6384,109,338,10,50,146,14,6631,505,189,457,210,21,281,97,399,41,624,297,962
2007,San Joaquin County,April,5211,154,218,29,41,126,27,5418,6631,152,251,5,42,112,5,6880,401,194,408,159,32,238,83,353,34,469,306,809
2007,San Joaquin County,May,5418,182,231,14,59,44,21,5721,6880,169,269,3,98,93,4,7126,427,124,441,195,25,137,157,319,17,500,351,868
2007,San Joaquin County,June,5721,153,270,34,66,167,28,5917,7126,182,287,4,83,140,3,7373,457,261,473,226,31,307,149,487,38,557,335,930
2007,San Joaquin County,July,5917,163,280,30,70,83,24,6213,7373,181,268,3,80,111,3,7631,473,177,452,194,27,194,150,371,33,548,344,925
2007,San Joaquin County,August,6213,255,181,42,80,192,38,6381,7631,216,202,8,102,158,16,7781,478,310,426,276,54,350,182,586,50,383,471,904
2007,San Joaquin County,September,6381,157,188,31,58,302,29,6368,7781,142,178,8,119,348,47,7595,376,389,328,514,76,650,177,903,39,366,299,704
2007,San Joaquin County,October,6368,223,225,37,71,138,26,6618,7595,146,212,17,98,177,13,7682,485,235,375,288,39,315,169,523,54,437,369,860
2007,San Joaquin County,November,6618,131,171,24,55,121,8,6760,7682,147,159,0,51,102,3,7832,326,184,306,156,11,223,106,340,24,330,278,632
2007,San Joaquin County,December,6760,132,179,19,109,142,18,6821,7832,117,256,3,108,146,3,7951,330,269,376,257,21,288,217,526,22,435,249,706
2007,San Luis Obispo County,January,1547,75,28,0,42,19,3,1586,945,30,22,0,48,19,3,927,103,64,52,70,6,38,90,134,0,50,105,155
2007,San Luis Obispo County,February,1586,21,14,0,21,24,1,1575,927,32,14,0,12,17,3,941,35,46,46,32,4,41,33,78,0,28,53,81
2007,San Luis Obispo County,March,1575,59,25,0,29,15,2,1613,941,36,14,0,34,9,3,945,84,46,50,46,5,24,63,92,0,39,95,134
2007,San Luis Obispo County,April,1613,53,28,0,23,35,2,1634,945,47,19,0,28,19,0,964,81,60,66,47,2,54,51,107,0,47,100,147
2007,San Luis Obispo County,May,1634,49,25,0,26,9,1,1672,964,65,29,0,29,23,1,1005,74,36,94,53,2,32,55,89,0,54,114,168
2007,San Luis Obispo County,June,1672,37,26,0,33,31,1,1670,1005,37,32,0,20,11,1,1042,63,65,69,32,2,42,53,97,0,58,74,132
2007,San Luis Obispo County,July,1670,54,24,0,31,18,1,1698,1042,67,17,0,30,29,0,1067,78,50,84,59,1,47,61,109,0,41,121,162
2007,San Luis Obispo County,August,1698,52,30,0,41,43,3,1693,1067,45,33,0,40,28,0,1077,82,87,78,68,3,71,81,155,0,63,97,160
2007,San Luis Obispo County,September,1693,69,19,0,28,15,10,1728,1077,56,13,0,31,15,3,1097,88,53,69,49,13,30,59,102,0,32,125,157
2007,San Luis Obispo County,October,1728,61,30,0,9,16,0,1794,1097,52,28,0,27,14,0,1136,91,25,80,41,0,30,36,66,0,58,113,171
2007,San Luis Obispo County,November,1794,30,21,0,15,21,0,1809,1136,28,5,0,4,4,0,1161,51,36,33,8,0,25,19,44,0,26,58,84
2007,San Luis Obispo County,December,1809,102,44,0,38,35,9,1873,1161,60,52,0,40,26,3,1204,146,82,112,69,12,61,78,151,0,96,162,258
2007,San Mateo County,January,4303,172,52,0,69,95,7,4356,2523,176,49,0,54,122,14,2558,224,171,225,190,21,217,123,361,0,101,348,449
2007,San Mateo County,February,4356,133,53,0,45,90,1,4406,2558,137,44,0,56,104,7,2572,186,136,181,167,8,194,101,303,0,97,270,367
2007,San Mateo County,March,4406,115,27,0,41,50,2,4455,2572,130,35,0,69,92,12,2564,142,93,165,173,14,142,110,266,0,62,245,307
2007,San Mateo County,April,4455,114,64,0,63,70,2,4498,2564,135,42,0,81,94,14,2552,178,135,177,189,16,164,144,324,0,106,249,355
2007,San Mateo County,May,4498,139,51,0,68,71,11,4538,2552,157,27,0,58,84,17,2577,190,150,184,159,28,155,126,309,0,78,296,374
2007,San Mateo County,June,4538,75,32,0,41,53,11,4540,2577,93,20,0,55,62,10,2563,107,105,113,127,21,115,96,232,0,52,168,220
2007,San Mateo County,July,4540,153,66,0,59,83,3,4614,2563,105,27,0,70,104,8,2513,219,145,132,182,11,187,129,327,0,93,258,351
2007,San Mateo County,August,4614,128,44,0,58,111,3,4614,2513,127,27,0,67,108,10,2482,172,172,154,185,13,219,125,357,0,71,255,326
2007,San Mateo County,September,4614,108,37,0,55,36,4,4664,2482,107,18,0,43,58,5,2501,145,95,125,106,9,94,98,201,0,55,215,270
2007,San Mateo County,October,4664,174,75,0,75,93,3,4742,2501,141,33,0,59,97,13,2506,249,171,174,169,16,190,134,340,0,108,315,423
2007,San Mateo County,November,4742,130,37,0,66,88,4,4751,2506,99,15,0,44,63,14,2499,167,158,114,121,18,151,110,279,0,52,229,281
2007,San Mateo County,December,4751,92,38,0,35,43,1,4802,2499,78,14,0,31,52,7,2501,130,79,92,90,8,95,66,169,0,52,170,222
2007,Santa Barbara County,January,3260,87,7,0,32,71,24,3227,3161,165,8,0,141,67,27,3099,94,127,173,235,51,138,173,362,0,15,252,267
2007,Santa Barbara County,February,3253,58,4,0,38,48,29,3200,3129,147,11,0,87,72,24,3104,62,115,158,183,53,120,125,298,0,15,205,220
2007,Santa Barbara County,March,3226,99,6,0,25,54,25,3227,3138,156,5,0,99,70,21,3109,105,104,161,190,46,124,124,294,0,11,255,266
2007,Santa Barbara County,April,3256,110,4,0,23,64,20,3263,3134,202,8,0,82,59,18,3185,114,107,210,159,38,123,105,266,0,12,312,324
2007,Santa Barbara County,May,3311,99,12,0,39,69,28,3286,3238,182,15,0,124,72,15,3224,111,136,197,211,43,141,163,347,0,27,281,308
2007,Santa Barbara County,June,3333,109,5,0,41,60,27,3319,3257,177,5,0,125,68,16,3230,114,128,182,209,43,128,166,337,0,10,286,296
2007,Santa Barbara County,July,3334,115,4,0,33,48,26,3346,3261,141,8,0,83,57,19,3251,119,107,149,159,45,105,116,266,0,12,256,268
2007,Santa Barbara County,August,3377,84,2,0,36,52,36,3339,3292,189,5,0,115,64,12,3295,86,124,194,191,48,116,151,315,0,7,273,280
2007,Santa Barbara County,September,3376,76,5,0,38,64,28,3327,3335,144,5,0,69,53,20,3342,81,130,149,142,48,117,107,272,0,10,220,230
2007,Santa Barbara County,October,3364,97,7,0,64,65,29,3310,3355,144,6,0,140,60,22,3283,104,158,150,222,51,125,204,380,0,13,241,254
2007,Santa Barbara County,November,3358,78,5,0,38,57,23,3323,3309,141,4,0,109,44,11,3290,83,118,145,164,34,101,147,282,0,9,219,228
2007,Santa Barbara County,December,3349,68,3,0,36,46,26,3312,3309,127,2,0,105,50,12,3271,71,108,129,167,38,96,141,275,0,5,195,200
2007,Santa Clara County,January,10018,405,164,520,291,291,482,10043,6601,208,133,344,248,272,332,6434,1089,1064,685,852,814,563,539,1916,864,297,613,1774
2007,Santa Clara County,February,10043,304,163,646,237,269,541,10109,6434,240,154,403,173,238,367,6453,1113,1047,797,778,908,507,410,1825,1049,317,544,1910
2007,Santa Clara County,March,10109,325,184,573,267,272,556,10096,6453,189,188,457,225,293,437,6332,1082,1095,834,955,993,565,492,2050,1030,372,514,1916
2007,Santa Clara County,April,10096,287,141,601,292,221,474,10138,6332,233,155,502,222,221,391,6388,1029,987,890,834,865,442,514,1821,1103,296,520,1919
2007,Santa Clara County,May,10138,327,200,506,310,294,656,9911,6388,208,146,317,227,254,512,6066,1033,1260,671,993,1168,548,537,2253,823,346,535,1704
2007,Santa Clara County,June,9911,312,161,623,269,257,497,9984,6066,203,157,466,243,272,315,6062,1096,1023,826,830,812,529,512,1853,1089,318,515,1922
2007,Santa Clara County,July,9984,309,184,708,264,308,523,10090,6062,221,172,526,205,269,334,6173,1201,1095,919,808,857,577,469,1903,1234,356,530,2120
2007,Santa Clara County,August,10090,268,200,900,279,329,878,9972,6173,181,172,587,239,307,512,6055,1368,1486,940,1058,1390,636,518,2544,1487,372,449,2308
2007,Santa Clara County,September,9972,289,217,508,222,265,567,9932,6055,188,173,381,190,271,487,5849,1014,1054,742,948,1054,536,412,2002,889,390,477,1756
2007,Santa Clara County,October,9932,339,243,665,287,261,571,10060,5849,211,191,464,211,294,363,5847,1247,1119,866,868,934,555,498,1987,1129,434,550,2113
2007,Santa Clara County,November,10060,250,166,593,260,269,463,10077,5847,170,142,443,220,278,294,5810,1009,992,755,792,757,547,480,1784,1036,308,420,1764
2007,Santa Clara County,December,10077,282,144,518,263,262,427,10069,5810,144,159,389,226,235,297,5744,944,952,692,758,724,497,489,1710,907,303,426,1636
2007,Santa Cruz County,January,2453,48,53,0,43,53,0,2458,1222,55,24,0,11,37,0,1253,101,96,79,48,0,90,54,144,0,77,103,180
2007,Santa Cruz County,February,2458,47,50,0,43,24,1,2487,1253,33,25,0,22,12,0,1277,97,68,58,34,1,36,65,102,0,75,80,155
2007,Santa Cruz County,March,2487,62,51,0,59,46,0,2495,1277,52,14,0,22,14,0,1307,113,105,66,36,0,60,81,141,0,65,114,179
2007,Santa Cruz County,April,2495,52,53,0,49,13,0,2538,1307,51,27,0,32,9,0,1344,105,62,78,41,0,22,81,103,0,80,103,183
2007,Santa Cruz County,May,2538,41,60,0,44,13,0,2582,1344,35,28,0,13,12,0,1382,101,57,63,25,0,25,57,82,0,88,76,164
2007,Santa Cruz County,June,2582,48,43,0,36,33,0,2604,1382,37,22,0,31,10,0,1400,91,69,59,41,0,43,67,110,0,65,85,150
2007,Santa Cruz County,July,2604,47,54,0,51,33,0,2621,1400,26,28,0,20,7,0,1427,101,84,54,27,0,40,71,111,0,82,73,155
2007,Santa Cruz County,August,2621,61,50,0,53,32,0,2647,1427,65,20,0,37,15,0,1460,111,85,85,52,0,47,90,137,0,70,126,196
2007,Santa Cruz County,September,2647,48,63,0,30,15,0,2713,1460,35,25,0,16,9,0,1495,111,45,60,25,0,24,46,70,0,88,83,171
2007,Santa Cruz County,October,2713,60,58,0,39,19,0,2773,1495,36,26,0,24,18,0,1515,118,58,62,42,0,37,63,100,0,84,96,180
2007,Santa Cruz County,November,2773,62,21,0,62,10,0,2784,1515,38,16,0,35,5,0,1529,83,72,54,40,0,15,97,112,0,37,100,137
2007,Santa Cruz County,December,2784,37,50,0,40,14,0,2817,1529,40,22,0,16,10,0,1565,87,54,62,26,0,24,56,80,0,72,77,149
2007,Shasta County,January,1640,98,52,6,26,52,0,1718,376,48,6,0,19,0,0,411,156,78,54,19,0,52,45,97,6,58,146,210
2007,Shasta County,February,1718,49,32,2,14,32,0,1755,411,38,8,0,39,0,0,418,83,46,46,39,0,32,53,85,2,40,87,129
2007,Shasta County,March,1755,102,49,5,30,49,0,1832,418,36,4,0,57,0,0,401,156,79,40,57,0,49,87,136,5,53,138,196
2007,Shasta County,April,1832,84,31,5,19,31,0,1902,401,22,15,0,31,0,0,407,120,50,37,31,0,31,50,81,5,46,106,157
2007,Shasta County,May,1902,70,27,3,23,27,0,1952,407,28,7,0,45,0,0,397,100,50,35,45,0,27,68,95,3,34,98,135
2007,Shasta County,June,1952,95,46,7,40,46,0,2014,397,23,3,0,36,0,0,387,148,86,26,36,0,46,76,122,7,49,118,174
2007,Shasta County,July,2014,88,55,2,55,55,0,2049,387,26,2,0,21,0,0,394,145,110,28,21,0,55,76,131,2,57,114,173
2007,Shasta County,August,2049,63,28,3,29,28,0,2086,394,23,7,0,4,0,0,420,94,57,30,4,0,28,33,61,3,35,86,124
2007,Shasta County,September,2086,42,28,1,25,28,0,2104,420,27,11,0,7,0,0,451,71,53,38,7,0,28,32,60,1,39,69,109
2007,Shasta County,October,2104,104,23,4,21,23,0,2191,451,22,6,0,13,0,0,466,131,44,28,13,0,23,34,57,4,29,126,159
2007,Shasta County,November,2191,47,25,1,26,25,0,2213,466,19,6,0,19,0,0,472,73,51,25,19,0,25,45,70,1,31,66,98
2007,Shasta County,December,2213,45,43,1,12,43,0,2247,472,19,9,0,44,0,0,456,89,55,28,44,0,43,56,99,1,52,64,117
2007,Sierra County,January,48,0,0,0,0,0,0,48,48,0,0,0,2,0,0,46,0,0,0,2,0,0,2,2,0,0,0,0
2007,Sierra County,February,48,1,0,0,0,0,0,49,46,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1
2007,Sierra County,March,48,0,0,0,0,0,0,48,46,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
2007,Sierra County,April,48,0,0,0,0,0,0,48,46,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
2007,Sierra County,May,48,0,0,0,0,0,0,48,46,0,0,0,1,0,0,45,0,0,0,1,0,0,1,1,0,0,0,0
2007,Sierra County,June,48,0,0,0,1,0,0,47,45,0,0,0,1,0,0,44,0,1,0,1,0,0,2,2,0,0,0,0
2007,Sierra County,July,47,0,0,0,2,0,0,45,44,0,0,0,2,0,0,42,0,2,0,2,0,0,4,4,0,0,0,0
2007,Sierra County,August,45,0,0,0,0,0,1,44,42,1,0,0,1,0,0,42,0,1,1,1,1,0,1,2,0,0,1,1
2007,Sierra County,September,44,2,0,0,0,0,0,46,42,0,0,0,1,0,0,41,2,0,0,1,0,0,1,1,0,0,2,2
2007,Sierra County,October,46,2,0,0,0,0,0,48,41,1,0,0,1,0,0,41,2,0,1,1,0,0,1,1,0,0,3,3
2007,Sierra County,November,48,2,0,0,1,0,2,47,41,0,0,0,0,0,0,41,2,3,0,0,2,0,1,3,0,0,2,2
2007,Sierra County,December,47,2,0,0,1,0,0,48,41,0,0,0,2,0,0,39,2,1,0,2,0,0,3,3,0,0,2,2
2007,Siskiyou County,January,520,9,7,90,22,20,135,449,0,0,0,0,0,0,0,0,106,177,0,0,135,20,22,177,90,7,9,106
2007,Siskiyou County,February,449,13,11,0,11,13,0,449,0,0,0,0,0,0,0,0,24,24,0,0,0,13,11,24,0,11,13,24
2007,Siskiyou County,March,449,13,11,0,11,13,0,449,0,0,0,0,0,0,0,0,24,24,0,0,0,13,11,24,0,11,13,24
2007,Siskiyou County,April,449,9,11,1,11,20,0,439,0,0,0,0,0,0,0,0,21,31,0,0,0,20,11,31,1,11,9,21
2007,Siskiyou County,May,439,21,4,175,4,77,100,458,0,0,0,0,0,0,0,0,200,181,0,0,100,77,4,181,175,4,21,200
2007,Siskiyou County,June,458,11,3,141,10,13,76,514,0,0,0,0,0,0,0,0,155,99,0,0,76,13,10,99,141,3,11,155
2007,Siskiyou County,July,514,9,7,37,16,10,59,482,0,0,0,0,0,0,0,0,53,85,0,0,59,10,16,85,37,7,9,53
2007,Siskiyou County,August,482,15,4,9,8,9,13,480,0,0,0,0,0,0,0,0,28,30,0,0,13,9,8,30,9,4,15,28
2007,Siskiyou County,September,480,37,11,41,11,15,10,533,0,0,0,0,0,0,0,0,89,36,0,0,10,15,11,36,41,11,37,89
2007,Siskiyou County,October,533,21,14,7,9,5,2,559,0,0,0,0,0,0,0,0,42,16,0,0,2,5,9,16,7,14,21,42
2007,Siskiyou County,November,559,19,2,0,3,3,0,574,0,0,0,0,0,0,0,0,21,6,0,0,0,3,3,6,0,2,19,21
2007,Siskiyou County,December,574,13,2,85,4,5,68,597,0,0,0,0,0,0,0,0,100,77,0,0,68,5,4,77,85,2,13,100
2007,Solano County,January,3370,100,0,0,48,32,0,3390,1256,30,0,0,44,1,5,1236,100,80,30,50,5,33,92,130,0,0,130,130
2007,Solano County,February,3379,84,0,0,64,24,1,3374,1234,17,0,0,37,4,5,1205,84,89,17,46,6,28,101,135,0,0,101,101
2007,Solano County,March,3369,97,0,0,61,22,1,3382,1205,35,0,0,51,3,5,1181,97,84,35,59,6,25,112,143,0,0,132,132
2007,Solano County,April,3382,105,0,0,72,7,2,3406,1181,31,0,0,27,1,2,1182,105,81,31,30,4,8,99,111,0,0,136,136
2007,Solano County,May,3373,109,0,0,65,44,3,3370,1183,38,0,0,38,2,1,1180,109,112,38,41,4,46,103,153,0,0,147,147
2007,Solano County,June,3368,85,0,0,76,23,0,3354,1198,34,0,0,34,4,4,1190,85,99,34,42,4,27,110,141,0,0,119,119
2007,Solano County,July,3350,86,0,0,71,25,0,3340,1190,34,0,0,42,5,5,1172,86,96,34,52,5,30,113,148,0,0,120,120
2007,Solano County,August,3360,118,2,0,58,23,2,3397,1201,29,0,0,30,1,1,1198,120,83,29,32,3,24,88,115,0,2,147,149
2007,Solano County,September,3391,78,0,0,63,12,0,3394,1195,19,0,0,42,7,0,1165,78,75,19,49,0,19,105,124,0,0,97,97
2007,Solano County,October,3381,107,0,0,66,34,2,3386,1186,31,0,0,40,4,1,1172,107,102,31,45,3,38,106,147,0,0,138,138
2007,Solano County,November,3385,91,0,0,57,22,0,3397,1170,33,0,0,46,3,3,1151,91,79,33,52,3,25,103,131,0,0,124,124
2007,Solano County,December,3395,101,0,0,50,22,0,3424,1151,21,0,0,31,3,0,1138,101,72,21,34,0,25,81,106,0,0,122,122
2007,Sonoma County,January,1886,86,83,1,66,91,7,1892,901,45,22,3,22,35,21,893,170,164,70,78,28,126,88,242,4,105,131,240
2007,Sonoma County,February,1892,88,76,0,55,80,7,1914,898,33,28,0,15,23,20,901,164,142,61,58,27,103,70,200,0,104,121,225
2007,Sonoma County,March,1907,81,96,0,65,73,5,1941,911,25,32,1,29,35,36,869,177,143,58,100,41,108,94,243,1,128,106,235
2007,Sonoma County,April,1936,109,88,1,74,84,6,1970,876,33,30,1,20,34,17,869,198,164,64,71,23,118,94,235,2,118,142,262
2007,Sonoma County,May,1965,110,72,3,70,64,6,2010,873,33,44,1,24,31,31,865,185,140,78,86,37,95,94,226,4,116,143,263
2007,Sonoma County,June,1969,56,84,0,71,66,5,1967,835,11,20,0,23,23,18,802,140,142,31,64,23,89,94,206,0,104,67,171
2007,Sonoma County,July,2030,75,61,2,61,76,3,2028,852,26,21,2,33,31,18,819,138,140,49,82,21,107,94,222,4,82,101,187
2007,Sonoma County,August,2019,85,66,0,65,83,5,2017,826,32,28,1,30,33,11,813,151,153,61,74,16,116,95,227,1,94,117,212
2007,Sonoma County,September,2015,70,59,1,37,67,3,2038,823,31,29,1,19,39,9,817,130,107,61,67,12,106,56,174,2,88,101,191
2007,Sonoma County,October,2036,108,74,0,63,106,6,2043,818,38,31,1,25,31,14,818,182,175,70,70,20,137,88,245,1,105,146,252
2007,Sonoma County,November,2035,72,76,0,67,72,11,2033,828,32,35,0,22,26,15,832,148,150,67,63,26,98,89,213,0,111,104,215
2007,Sonoma County,December,2034,86,65,0,50,77,2,2056,835,27,22,0,26,23,19,816,151,129,49,68,21,100,76,197,0,87,113,200
2007,Stanislaus County,January,5209,96,112,20,135,21,37,5244,297,4,2,0,3,0,0,300,228,193,6,3,37,21,138,196,20,114,100,234
2007,Stanislaus County,February,5244,104,97,14,138,23,23,5275,300,3,0,0,2,0,0,301,215,184,3,2,23,23,140,186,14,97,107,218
2007,Stanislaus County,March,5275,42,87,11,37,98,29,5251,301,1,0,0,4,4,0,294,140,164,1,8,29,102,41,172,11,87,43,141
2007,Stanislaus County,April,5251,128,37,23,109,78,7,5245,294,3,0,0,0,0,0,297,188,194,3,0,7,78,109,194,23,37,131,191
2007,Stanislaus County,May,5245,130,112,21,72,50,12,5374,297,3,0,0,1,1,0,298,263,134,3,2,12,51,73,136,21,112,133,266
2007,Stanislaus County,June,5374,104,54,4,126,6,25,5379,298,0,0,0,0,0,0,298,162,157,0,0,25,6,126,157,4,54,104,162
2007,Stanislaus County,July,5379,155,83,8,66,183,7,5369,298,4,0,0,0,2,0,300,246,256,4,2,7,185,66,258,8,83,159,250
2007,Stanislaus County,August,5369,88,123,8,146,151,16,5275,300,5,0,0,1,0,0,304,219,313,5,1,16,151,147,314,8,123,93,224
2007,Stanislaus County,September,5275,139,124,10,141,191,20,5196,304,3,0,0,0,1,0,306,273,352,3,1,20,192,141,353,10,124,142,276
2007,Stanislaus County,October,5196,179,102,7,146,148,17,5173,306,2,0,0,5,3,0,300,288,311,2,8,17,151,151,319,7,102,181,290
2007,Stanislaus County,November,5173,127,69,5,126,88,14,5146,300,2,0,0,3,0,0,299,201,228,2,3,14,88,129,231,5,69,129,203
2007,Stanislaus County,December,5146,191,103,4,117,122,9,5196,299,1,1,0,3,2,0,296,298,248,2,5,9,124,120,253,4,104,192,300
2007,Sutter County,January,857,47,0,0,1,9,17,877,36,4,0,0,1,4,2,33,47,27,4,7,19,13,2,34,0,0,51,51
2007,Sutter County,February,877,47,12,0,1,42,15,878,33,2,3,0,4,1,1,32,59,58,5,6,16,43,5,64,0,15,49,64
2007,Sutter County,March,878,30,22,2,3,39,22,868,32,2,1,0,0,1,1,33,54,64,3,2,23,40,3,66,2,23,32,57
2007,Sutter County,April,868,20,23,1,1,36,10,865,33,2,3,0,1,1,0,36,44,47,5,2,10,37,2,49,1,26,22,49
2007,Sutter County,May,865,39,18,1,2,40,23,858,36,0,2,0,0,0,0,38,58,65,2,0,23,40,2,65,1,20,39,60
2007,Sutter County,June,858,30,27,0,1,36,21,857,38,5,0,0,2,0,0,41,57,58,5,2,21,36,3,60,0,27,35,62
2007,Sutter County,July,857,48,23,0,0,28,16,884,41,0,2,0,2,0,0,41,71,44,2,2,16,28,2,46,0,25,48,73
2007,Sutter County,August,884,23,16,1,0,30,10,884,41,4,2,0,3,1,2,41,40,40,6,6,12,31,3,46,1,18,27,46
2007,Sutter County,September,884,24,14,0,1,25,11,885,41,1,6,0,1,4,0,43,38,37,7,5,11,29,2,42,0,20,25,45
2007,Sutter County,October,885,36,15,3,3,25,13,898,43,1,1,0,0,2,0,43,54,41,2,2,13,27,3,43,3,16,37,56
2007,Sutter County,November,898,17,27,0,3,20,6,913,43,2,0,2,1,4,1,41,44,29,4,6,7,24,4,35,2,27,19,48
2007,Sutter County,December,913,23,23,0,2,25,19,913,41,3,0,0,2,0,0,42,46,46,3,2,19,25,4,48,0,23,26,49
2007,Tehama County,January,377,12,0,7,18,2,10,366,199,7,0,12,4,4,13,197,19,30,19,21,23,6,22,51,19,0,19,38
2007,Tehama County,February,366,15,0,1,9,10,9,354,197,7,0,2,20,5,7,174,16,28,9,32,16,15,29,60,3,0,22,25
2007,Tehama County,March,354,15,0,0,6,11,17,335,174,11,0,0,3,1,0,181,15,34,11,4,17,12,9,38,0,0,26,26
2007,Tehama County,April,335,32,5,14,4,2,5,375,181,14,0,0,5,0,0,190,51,11,14,5,5,2,9,16,14,5,46,65
2007,Tehama County,May,375,11,0,8,0,0,5,389,190,5,0,6,2,0,6,193,19,5,11,8,11,0,2,13,14,0,16,30
